dataset_id	landmark_hours	outcome	model	term	odds_ratio	ci_lower	ci_upper	pvalue	auc_or_cstat	brier	aic	n	events	status
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	rass_records_z	2.0740783530490514	1.8433890601681562	2.3336370533707353	7.6417554972426005e-34	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	mobility_records_z	1.0293408949100984	0.900247869018884	1.1769454995645172	0.6723115399011264	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	pain_records_z	0.8499120854156643	0.7562647338061289	0.9551556758440367	0.006327552250077859	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	48	incident_post_landmark_delirium	joint_density_screen	restraint_records_z	1.3823784841653597	1.2448848780918735	1.5350578251158467	1.3776158884922732e-09	0.7617310570892624	0.04311163238175756	3202.6964686995857	9340	445	ok
MIMIC-IV-2.2	72	incident_post_landmark_delirium	demographic_baseline	MODEL_NOT_ESTIMABLE								5414	0	not_estimable_no_outcome_variation
MIMIC-IV-2.2	72	incident_post_landmark_delirium	care_intensity_total	MODEL_NOT_ESTIMABLE								5414	0	not_estimable_no_outcome_variation
MIMIC-IV-2.2	72	incident_post_landmark_delirium	day_vs_night_counts	MODEL_NOT_ESTIMABLE								5414	0	not_estimable_no_outcome_variation
MIMIC-IV-2.2	72	incident_post_landmark_delirium	night_fraction	MODEL_NOT_ESTIMABLE								5412	0	not_estimable_no_outcome_variation
MIMIC-IV-2.2	72	incident_post_landmark_delirium	nursing_vulnerability_density	MODEL_NOT_ESTIMABLE								5414	0	not_estimable_no_outcome_variation
MIMIC-IV-2.2	72	incident_post_landmark_delirium	joint_density_screen	MODEL_NOT_ESTIMABLE								5412	0	not_estimable_no_outcome_variation
