dataset_id	split_or_cohort	outcome	model	threshold	net_benefit	n	events
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.07	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.07	-0.00046610710796076565	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.07	0.006250438773666442	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.08	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.08	-0.035185607453150226	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.08	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.08	0.00446276915058472	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.08	0.00415098027353657	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.08	0.003918302007082727	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.08	0.009511887532633127	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.08	0.009884172758959276	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.08	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.08	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.08	0.004751290200987487	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.09	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.09	-0.04656127346911892	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.09	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.09	0.0023452946496936656	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.09	0.0027510753187730604	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.09	0.0027087329880865147	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.09	0.007776874736095542	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.09	0.007825097946044109	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.09	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.09	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.09	0.0029486728619769398	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.1	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.1	-0.05818973206322025	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.1	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.1	0.0017362969305600153	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.1	0.0013557386992043953	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.1	0.0017125120411002883	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.1	0.007135466837917869	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.1	0.007076004614268553	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.1	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.1	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.1	0.0018433289331287826	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.11	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.11	-0.0700795043335935	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.11	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.11	0.000665041544050885	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.11	0.0004930687758785942	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.11	0.00034514814311501635	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.11	0.005725610834043873	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.11	0.006159751878171124	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.11	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.11	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.11	0.0005315521925325336	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.12	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.12	-0.08223949870102068	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.12	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.12	0.00030650073462874534	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.12	0.0005059694666887217	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.12	0.000369746917964835	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.12	0.004806709933542857	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.12	0.005453767039981319	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.12	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.12	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.12	0.00033082618975801073	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.13	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.13	-0.09467903316884854	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.13	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.13	0.0004822591380110007	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.13	0.00020914299352517906	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.13	0.00024112956900550035	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.13	0.0048065980923698475	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.13	0.004347713759517543	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.13	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.13	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.13	0.0002940304438383396	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.14	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.14	-0.10740785913592815	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.14	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.14	0.00037585656716009226	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.14	0.00041319331224222043	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.14	0.0002713136809301326	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.14	0.0037286962755352215	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.14	0.003820793580071138	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.14	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.14	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.14	0.0004953341514229029	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.15	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.15	-0.1204361868904685	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.15	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.15	0.0004092400098217601	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.15	0.000497384011937216	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.15	0.00045960801103059204	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.15	0.0036831600883958414	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.15	0.003613904086733697	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.15	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.15	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.15	0.0005288640126927362	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.16	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.16	-0.13377471292487883	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.16	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.16	0.00023445105324587288	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.16	0.00027522514946254654	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.16	0.00027522514946254654	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.16	0.0031854762669276194	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.16	0.003068250740304683	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.16	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.16	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.16	-5.606438229792637e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.17	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.17	-0.1474346492251786	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.17	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.17	-7.479344757817556e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.17	1.031633759698944e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.17	-0.00011863788236538171	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.17	0.002563609892851937	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.17	0.002797017030983829	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.17	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.17	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.17	0.0001882731611450618	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.18	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.18	-0.16142775470353438	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.18	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.18	7.309502614452471e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.18	6.265287955244982e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.18	0.00013313736904895543	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.18	0.0025870418181865645	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.18	0.002707126503995427	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.18	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.18	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.18	0.0002610536648018734	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.19	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.19	-0.17576636895913358	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.19	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.19	0.0001731011399568965	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.19	0.00028013314252566457	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.19	0.00019820741216438546	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.19	0.0026348371990385627	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.19	0.0017851880922272311	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.19	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.19	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.19	0.00018499358468675967	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.2	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.2	-0.19046344857112277	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.2	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.2	0.00034785400834849614	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.2	0.0001337900032109601	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.2	0.00024082200577972806	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.2	0.0025152520603660498	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.2	0.0007224660173391845	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.2	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.2	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.2	8.027400192657606e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.21	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.21	-0.20553260614797242	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.21	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.21	9.483848328878191e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.21	9.4838483288783e-06	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.21	6.638693830214734e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.21	0.0008494818431723748	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.21	0.0009348364781322782	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.21	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.21	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.21	0.00018696729562645562	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.22	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.22	-0.22098815238063874	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.22	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.22	0.0001289872851469769	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.22	8.233230966828305e-06	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.22	9.879877160193977e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.22	0.000576326167677982	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.22	0.0004994826786542507	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.22	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.22	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.22	0.0002497413393271255	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.23	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.23	-0.23684514137259505	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.23	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.23	0.000162633042864232	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.23	9.869184652444845e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.23	0.000162633042864232	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.23	0.00019877371905628344	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.23	0.000423957932252912	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.23	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.23	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.23	7.645143040626293e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.24	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.24	-0.2531194195485503	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.24	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.24	9.576547598258195e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.24	9.576547598258195e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.24	0.0001689978987927917	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.24	6.196589622402401e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.24	-1.1266526586185908e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.24	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.24	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.24	5.0699369637837507e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.25	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.25	-0.26982767847586425	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.25	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.25	3.5677334189589377e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.25	5.421010862427522e-20	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.25	5.421010862427522e-20	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.25	-0.0004638053444646615	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.25	-0.0004638053444646615	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.25	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.25	0.0	9343	445
