assigned_class	n	incident_delirium_events	incident_delirium_rate	mean_assignment_confidence_proxy	mobility_turning_records_24h	mobility_turning_records_48h	oral_suction_airway_records_24h	oral_suction_airway_records_48h	pain_records_24h	pain_records_48h	rass_sedation_records_24h	rass_sedation_records_48h	restraints_records_24h	restraints_records_48h	skin_braden_pressure_records_24h	skin_braden_pressure_records_48h	vitals_records_24h	vitals_records_48h	skin_braden_pressure_records_24_48h_delta	rass_sedation_records_24_48h_delta	mobility_turning_records_24_48h_delta	pain_records_24_48h_delta	restraints_records_24_48h_delta	vitals_records_24_48h_delta	oral_suction_airway_records_24_48h_delta	all_day_06_22_count_24h	all_day_06_22_count_48h	all_night_22_06_count_24h	all_night_22_06_count_48h	all_total_count_24h	all_night_fraction_24h	all_total_count_48h	all_night_fraction_48h	all_day_06_22_count_24_48h_delta	all_night_22_06_count_24_48h_delta	all_total_count_24_48h_delta	log1p_skin_braden_pressure_records_24h	log1p_skin_braden_pressure_records_48h	log1p_skin_braden_pressure_records_24_48h_delta	log1p_rass_sedation_records_24h	log1p_rass_sedation_records_48h	log1p_rass_sedation_records_24_48h_delta	log1p_mobility_turning_records_24h	log1p_mobility_turning_records_48h	log1p_mobility_turning_records_24_48h_delta	log1p_pain_records_24h	log1p_pain_records_48h	log1p_pain_records_24_48h_delta	log1p_restraints_records_24h	log1p_restraints_records_48h	log1p_restraints_records_24_48h_delta	log1p_vitals_records_24h	log1p_vitals_records_48h	log1p_vitals_records_24_48h_delta	log1p_oral_suction_airway_records_24h	log1p_oral_suction_airway_records_48h	log1p_oral_suction_airway_records_24_48h_delta	log1p_all_day_06_22_count_24h	log1p_all_day_06_22_count_48h	log1p_all_day_06_22_count_24_48h_delta	log1p_all_night_22_06_count_24h	log1p_all_night_22_06_count_48h	log1p_all_night_22_06_count_24_48h_delta	log1p_all_total_count_24h	log1p_all_total_count_48h	log1p_all_total_count_24_48h_delta	dataset_id	feature_set	algorithm	number_of_classes
2	37	0	0.0	0.17914096846444116	0.7567567567567568	0.918918918918919	0.05405405405405406	0.05405405405405406	0.6756756756756757	1.0810810810810811	0.0	0.0	0.16216216216216217	0.1891891891891892	0.918918918918919	1.5405405405405406	8.486486486486486	11.432432432432432	0.6216216216216216	0.0	0.16216216216216217	0.40540540540540543	0.02702702702702703	2.945945945945946	0.0	14.108108108108109	20.486486486486488	6.837837837837838	8.945945945945946	20.945945945945947	0.46091979097298247	29.43243243243243	0.42913914150125443	6.378378378378378	2.108108108108108	8.486486486486486	0.2322744387176315	0.36659371708455046	0.13431927836691893	0.0	0.0	0.0	0.22076990316558598	0.2939604491413214	0.0731905459757354	0.17713333524394084	0.2877912963850787	0.11065796114113788	0.0731905459757354	0.09192425355843663	0.018733707582701223	0.64913462990326	1.0082831319248695	0.408536351057576	0.037467415165402446	0.037467415165402446	0.0	1.5111650763002498	2.0218462140807394	0.9750826486886222	1.2289920365139553	1.6641508147434945	1.0002970624843335	2.066935510575708	2.653205755669896	1.6225016827694225	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	4
3	1727	2	0.0011580775911986102	0.23913994072296882	45.36247828604517	89.11522872032427	8.598147075854083	16.11870295309786	45.29704690214244	88.89577301679212	0.08511870295309786	0.15170816444701796	14.921250723798494	27.340474811812392	38.5825130283729	74.72379849449914	207.3341053850608	381.0052113491604	36.14128546612623	0.06658946149392009	43.75275043427909	43.59872611464968	12.419224088013896	173.67110596409958	7.520555877243775	319.5720903300521	593.6774753908512	153.9994209612044	282.63057324840764	473.5715112912565	0.324898538592993	876.3080486392588	0.32253662340580197	274.10538506079905	128.63115228720324	402.73653734800234	3.618619731851516	4.27248043525375	3.533188718730159	0.03817721074484072	0.06335405619072727	0.032543532248635536	3.7934549015425674	4.467257809895153	3.755768191409659	3.6943716039176793	4.383343988814918	3.6572950191015177	1.3162028176345433	1.675016345131893	1.0486262351804205	5.302772519535579	5.923778303485833	5.13950090215525	1.8556795808695068	2.444789534454002	1.7575512233693855	5.733669329844581	6.362301571968956	5.586997913968163	4.9918154236417305	5.615570506804812	4.825595136257652	6.12935752072439	6.753056664685503	5.972963134043637	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	4
0	37	0	0.0	0.17914096846444116	0.7567567567567568	0.918918918918919	0.05405405405405406	0.05405405405405406	0.6756756756756757	1.0810810810810811	0.0	0.0	0.16216216216216217	0.1891891891891892	0.918918918918919	1.5405405405405406	8.486486486486486	11.432432432432432	0.6216216216216216	0.0	0.16216216216216217	0.40540540540540543	0.02702702702702703	2.945945945945946	0.0	14.108108108108109	20.486486486486488	6.837837837837838	8.945945945945946	20.945945945945947	0.46091979097298247	29.43243243243243	0.42913914150125443	6.378378378378378	2.108108108108108	8.486486486486486	0.2322744387176315	0.36659371708455046	0.13431927836691893	0.0	0.0	0.0	0.22076990316558598	0.2939604491413214	0.0731905459757354	0.17713333524394084	0.2877912963850787	0.11065796114113788	0.0731905459757354	0.09192425355843663	0.018733707582701223	0.64913462990326	1.0082831319248695	0.408536351057576	0.037467415165402446	0.037467415165402446	0.0	1.5111650763002498	2.0218462140807394	0.9750826486886222	1.2289920365139553	1.6641508147434945	1.0002970624843335	2.066935510575708	2.653205755669896	1.6225016827694225	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	5
1	2664	112	0.042042042042042045	0.26597392236405487	45.70945945945946	87.47710210210211	11.436186186186186	18.901276276276278	66.66704204204204	129.75	10.03415915915916	18.93768768768769	14.843843843843844	15.74099099099099	35.492492492492495	63.354729729729726	200.41966966966967	366.00713213213214	27.862237237237238	8.903528528528529	41.76764264264264	63.08295795795796	0.8971471471471472	165.58746246246247	7.46509009009009	365.3611111111111	655.0003753753754	168.03903903903904	291.6358858858859	533.4001501501501	0.31588499981707	946.6362612612612	0.3082874835929229	289.6392642642643	123.59684684684684	413.2361111111111	3.516777692496512	4.08303151431022	3.225910095380346	2.328526514899114	2.937835206901659	2.202789968100945	3.8221321813132936	4.467690462715354	3.7296681812859944	4.119948096952238	4.80572017190853	4.074946137798603	1.6988545726396713	1.80172729296046	0.16715907383680306	5.276483659042772	5.888657389272516	5.0971440919120665	2.275015154002082	2.7670159938218006	1.761408513597917	5.879930934471239	6.473248938867028	5.655773942105738	5.094188038883459	5.658940871273302	4.79267432726493	6.263066582887578	6.84334277009644	6.011413572798616	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	5
2	2968	96	0.03234501347708895	0.26513121833241565	39.90667115902965	76.82749326145553	1.5502021563342319	2.952830188679245	38.171832884097036	70.73079514824798	8.966981132075471	16.914420485175203	1.6960916442048517	3.289757412398922	26.86455525606469	47.82749326145552	164.23921832884096	308.1044474393531	20.962938005390836	7.94743935309973	36.92082210242587	32.55896226415094	1.59366576819407	143.86522911051213	1.4026280323450135	262.57985175202157	488.0117924528302	117.06367924528301	213.6303908355795	379.6435309973046	0.3071550768611008	701.6421832884097	0.3032951978545298	225.43194070080864	96.56671159029649	321.99865229110515	3.2287668529486107	3.8061139984475094	2.943900181804561	2.20841364500219	2.8044392136898026	2.078158506405282	3.664343891938368	4.319018943846269	3.5789329129730976	3.522306052397353	4.155831745920521	3.3549994271468613	0.22010057750334308	0.33944171920699767	0.19699513031195312	5.080074891385945	5.71648567654391	4.950389129867852	0.7024847522187099	1.101937442267078	0.6552445284549715	5.549831510505833	6.1778720869776	5.399461253041973	4.719803471617532	5.3377123985707335	4.537265858877525	5.920762236750377	6.5411741445628575	5.756272983338195	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	5
3	1979	235	0.11874684183931278	0.28876472942714854	53.00454775138959	106.15058110156644	11.416877210712482	23.018191005558364	46.92167761495705	95.10257705912076	9.605356240525518	18.82465891864578	56.34310257705912	109.91915108640728	43.86154623547246	82.75341081354219	210.266801414856	391.82617483577565	38.89186457806973	9.219302678120263	53.14603335017686	48.18089944416372	53.576048509348155	181.55937342091966	11.60131379484588	390.8767054067711	747.2824658918646	191.82364830722588	354.68569984840826	582.700353713997	0.3291838123521505	1101.9681657402728	0.32206794089878854	356.4057604850935	162.8620515411824	519.2678120262759	3.7124463005576707	4.351345114756467	3.585193786177429	2.2716675785943163	2.921412111281218	2.2379919013070837	3.9662325680877566	4.661355181953942	3.971947780401383	3.751851609972784	4.479424326340974	3.786472825820014	3.727478168423565	4.584994400396125	3.652249741189589	5.320402431768364	5.9523295780758785	5.18107215862357	2.293165596994602	3.0003838057122714	2.323385241739458	5.943775077948458	6.600796796541677	5.85560098946361	5.221760476323474	5.851788641990714	5.063318401396123	6.346364650745312	6.990888209491917	6.233250318071581	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	5
4	1695	2	0.0011799410029498525	0.24064671288489925	45.61297935103245	89.6424778761062	8.649557522123894	16.227138643067846	45.57227138643068	89.48495575221239	0.06253687315634218	0.11386430678466077	14.88731563421829	27.309144542772863	38.71622418879056	75.03893805309734	207.79174041297935	381.6566371681416	36.322713864306785	0.05132743362831858	44.02949852507375	43.91268436578171	12.421828908554572	173.86489675516225	7.577581120943953	320.53274336283187	595.2855457227139	154.5032448377581	283.73097345132743	475.03598820059	0.3249160837875777	879.0165191740413	0.322810878068618	274.752802359882	129.22772861356933	403.9805309734513	3.62331580838733	4.2782794518357115	3.540726474239971	0.028654502126307033	0.04939957002527983	0.024677157784689607	3.8010234426938663	4.475541841663218	3.7647539450056255	3.703103802017728	4.392854936554226	3.6680043416582637	1.3156050037609763	1.6799050592138824	1.0539438845550757	5.304992067540638	5.925634245609765	5.140756157894627	1.8639756355930066	2.459072517899635	1.7712970027521693	5.737347442780894	6.365705278595553	5.590133291595075	4.995636888731349	5.620233282645884	4.831283777908512	6.13302194788438	6.756863904280624	5.9768985926293645	MIMIC-IV-2.2	nursing_vulnerability_only	KMeans	5
0	9198	438	0.047619047619047616	0.9984362271776173	45.544357469015004	88.74157425527288	7.806914546640574	14.251685148945423	49.735051098064794	96.63002826701457	7.784844531419874	14.853337682104806	19.581756903674712	34.07729941291585	35.14655359860839	64.78016960208741	192.61089367253751	356.63013698630135	29.633616003479016	7.068493150684931	43.19721678625788	46.89497716894977	14.495542509241139	164.01924331376387	6.444770602304849	330.49804305283755	611.9299847792998	154.86290497934334	279.658295281583	485.3609480321809	0.3180446598331504	891.5882800608828	0.31275057063707296	281.4319417264623	124.79539030223961	406.2273320287019	3.4907968381274714	4.092477179448385	3.278301516142911	1.858437904598393	2.3655719440482788	1.7757444876826582	3.804120729319612	4.46761243726036	3.74499445369808	3.7816349803801454	4.460424323266752	3.717925201948579	1.5975511878952127	1.9160547708237503	1.0856509255770332	5.232526737242947	5.857601081304093	5.0816977293844605	1.7096859137691296	2.2374003720132847	1.5352912680551767	5.766658055019638	6.390528680968194	5.609847119316736	4.991823553640881	5.597077098638566	4.783421544048612	6.152849817439592	6.76716416974802	5.976725883168016	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	2
1	145	7	0.04827586206896552	0.950770662927487	24.372413793103448	47.36551724137931	3.5586206896551724	7.517241379310345	24.551724137931036	46.241379310344826	5.896551724137931	10.193103448275862	8.331034482758621	14.351724137931035	23.917241379310344	40.675862068965515	126.78620689655172	220.46896551724137	16.75862068965517	4.296551724137931	22.99310344827586	21.689655172413794	6.020689655172414	93.68275862068965	3.9586206896551723	207.64137931034483	368.6	85.70344827586207	150.71724137931034	293.3448275862069	0.3242805891169301	519.3172413793103	0.31167790623828034	160.95862068965516	65.01379310344828	225.97241379310344	2.347394162195919	2.8117022444489717	1.9248453668147807	1.434855218648038	1.7699632791700977	1.1980888238515168	2.5359159175089365	3.099436437330168	2.4558660685177442	2.444805229101685	2.974361184160661	2.280070547000861	0.6487523873657461	0.7443926906848563	0.4076301746563976	3.796481133932428	4.390446788766874	3.5319339169643187	0.8201640906331399	1.1692832973610852	0.7991501391379676	4.398365828543326	5.022291980981104	4.088257398114043	3.52718487829215	4.168223748154369	3.329118800364897	4.793955407300341	5.424239065911283	4.493636933357	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	2
0	4963	312	0.06286520249848881	0.9805037929221065	49.41023574450937	97.04996977634495	11.812613338706427	21.414467056215997	57.56477936731815	114.2006850695144	8.242998186580698	15.839814628249043	32.431593794076164	56.42031029619182	39.66874874068104	73.61273423332662	217.3219826717711	396.75760628652023	33.943985492645574	7.596816441668346	47.63973403183558	56.635905702196254	23.988716502115654	179.43562361474915	9.60185371750957	388.06810396937334	714.3207737255692	185.0402982067298	330.5937940761636	573.1084021761031	0.32329117362792625	1044.9145678017328	0.3163297775398484	326.25266975619587	145.55349586943382	471.80616562562966	3.6194103520682135	4.227365290690787	3.4230697148587734	1.910904230475014	2.4317103673166662	1.845923233669358	3.893758316555986	4.565811266078487	3.854250597715042	3.94469056846774	4.653324608022883	3.9435886410483074	2.537494000396556	2.9721029779162755	1.6993211926562428	5.355260004224218	5.968020152414504	5.1730997411739095	2.275945080140813	2.8521938666464077	2.0090901349067027	5.94393437316271	6.561475883060649	5.770959688492674	5.194670443169846	5.785546036927339	4.95132508597546	6.337693835785549	6.943190181499171	6.1397669209246635	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	3
1	4233	125	0.029529884242853768	0.9808264202968384	40.97330498464446	78.87030474840539	3.0926057169855894	5.777462792345854	40.516418615639026	75.89487361209544	7.251830852823057	13.691471769430663	4.430427592723836	7.603590833923931	29.798251830852823	54.26954878336877	163.27947082447437	308.6458776281597	24.471296952515946	6.4396409166076065	37.896999763760924	35.37845499645641	3.1731632412000943	145.36640680368532	2.6848570753602647	262.71013465627215	490.4323175053154	118.93172690763052	218.88117174580677	381.6418615639027	0.31115396762630065	709.3134892511222	0.30806342662873415	227.72218284904324	99.94944483817623	327.6716276872195	3.3388008726720733	3.9319214887922564	3.105780681736376	1.7984230345026395	2.288868566439168	1.6931246350601754	3.697936234795128	4.350570388376544	3.61428045883137	3.5905206411123185	4.232757369230768	3.451146876016001	0.4904422667265238	0.6654140311803725	0.35357819718228817	5.087334437248761	5.725871282795822	4.971787351190674	1.0442015966257525	1.510671901928169	0.9731838980447552	5.558474774435243	6.187911405472445	5.417537672759432	4.74996549586301	5.371521804585737	4.582012006891222	5.934700768451519	6.557885914800714	5.7817773165547	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	3
2	147	8	0.05442176870748299	0.9666760457555398	25.768707482993197	51.673469387755105	4.129251700680272	9.802721088435375	26.006802721088434	50.795918367346935	5.802721088435374	10.408163265306122	10.945578231292517	22.612244897959183	25.401360544217688	45.46258503401361	138.01360544217687	249.2925170068027	20.06122448979592	4.605442176870748	25.904761904761905	24.789115646258505	11.666666666666666	111.27891156462584	5.673469387755102	217.6530612244898	413.63945578231295	102.46938775510205	182.9251700680272	320.1224489795918	0.34548725775335504	596.5646258503401	0.32582227397719904	195.98639455782313	80.45578231292517	276.4421768707483	2.39757686584666	2.8983967500363588	2.023505462833109	1.3974384510395608	1.7538518510620633	1.215694477910303	2.5845147575881255	3.1730048557021933	2.5487392269188622	2.4612390654590866	3.0377777111528754	2.36293255197054	0.8076196150116829	1.119483325178006	0.7788843602528737	3.8532559166124347	4.475730433322088	3.632083400012641	0.8775104539768283	1.3540297882142063	0.9992113862660332	4.426624632778946	5.103954814917334	4.207219206952801	3.663139457830696	4.319665419578993	3.4799344309204003	4.853559829992955	5.525896256922588	4.622962035313113	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	3
0	139	7	0.050359712230215826	0.9609418693093991	25.79136690647482	52.28776978417266	3.9280575539568345	10.007194244604317	25.992805755395683	50.97122302158273	5.453237410071942	9.820143884892087	10.266187050359711	21.532374100719423	24.35251798561151	44.07913669064748	131.79856115107913	246.59712230215828	19.72661870503597	4.366906474820144	26.496402877697843	24.97841726618705	11.266187050359711	114.79856115107914	6.079136690647482	212.0431654676259	413.1798561151079	96.41007194244604	179.27338129496403	308.45323741007195	0.34717315037921936	592.4532374100719	0.32684301838899266	201.13669064748203	82.86330935251799	284.0	2.3396773451165678	2.8581246727646388	2.0246532416872345	1.3496276354166863	1.7114185649810567	1.1776476117669201	2.5530741218842747	3.1514032542264125	2.538715257062615	2.4363147237203044	3.028713536082593	2.3767148227541797	0.846200394703177	1.2954406558673555	0.8389734084767545	3.7727106508928085	4.420725323639446	3.5949273081079864	0.8940211111875483	1.444219937952605	1.050569230506478	4.365400466226038	5.071328354103374	4.1808497509417135	3.5974981516163167	4.286333610237588	3.457139903353836	4.795425089866789	5.496912322802555	4.6030404321975595	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	4
1	3035	232	0.07644151565074135	0.9733254088342562	50.91268533772652	100.56836902800659	13.917957166392092	25.41812191103789	58.693904448105435	118.23163097199341	8.482042833607908	16.285667215815486	40.583855024711696	71.56046128500823	42.23953871499176	78.79472817133443	233.60461285008236	422.83097199341023	36.55518945634267	7.803624382207579	49.655683690280064	59.537726523887976	30.976606260296542	189.22635914332784	11.500164744645799	420.45897858319603	773.3887973640857	201.26161449752883	358.24217462932455	621.7205930807248	0.32415224529626174	1131.6309719934102	0.31638574210955134	352.9298187808896	156.98056013179573	509.91037891268536	3.6826881709393806	4.295911433526291	3.4992277564792444	1.941599165979731	2.4658439414672935	1.8753738122409056	3.923732648808771	4.601436615336509	3.895585700528768	3.9649168288972443	4.691509694806518	3.997791555848289	2.982864191203141	3.4557930178098553	2.0918995109143146	5.4265574181643785	6.031410913373096	5.224281911528664	2.4825717428504848	3.079358070309033	2.234332425869631	6.027745122049436	6.644196695625689	5.851820777642207	5.282708134740832	5.868398029320509	5.026960468126324	6.422787383882963	7.026057445162889	6.219321558693658	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	4
2	2693	58	0.021537318975120682	0.9733893900088183	38.53917564054957	74.02896398069068	2.1916078722614185	4.121054585963609	35.39361307092462	66.23802450798367	6.987003341997772	13.16969922020052	2.1073152617898256	3.6773115484589676	27.58484961010026	50.02562198291868	156.84923876717414	297.06869662086893	22.44077237281842	6.182695878202748	35.489788340141104	30.84441143705904	1.5699962866691421	140.21945785369476	1.929446713702191	243.85963609357594	455.9591533605644	108.52803564797624	200.29520980319347	352.3876717415522	0.30768608113245877	656.254363163758	0.30474570988503835	212.0995172669885	91.76717415521723	303.8666914222057	3.2661054325501535	3.8572885054581643	3.0265243219459697	1.7760530753664852	2.266442615339929	1.6659145363828356	3.633601661538892	4.284897150838303	3.5445113438132885	3.46740743427109	4.107069607128495	3.321118250384806	0.2706255204007064	0.39166587576554285	0.2102749023113196	5.049421017482814	5.6886547444049	4.936268701531642	0.8588769370371901	1.2906354775257312	0.8077378496782764	5.487138485216608	6.11773448638338	5.348827548986347	4.661542403889456	5.28539605325593	4.499219887173162	5.8584151997415175	6.4829392553082945	5.708819910142094	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	4
3	3476	148	0.04257767548906789	0.9550072083717122	46.19102416570771	89.54545454545455	6.799482163406214	12.239355581127732	52.92261219792865	101.03883774453395	7.808688147295742	14.913981588032222	14.685558112773302	24.580552359033373	34.775028768699656	63.796892980437285	184.21001150747986	343.69303797468353	29.02186421173763	7.105293440736479	43.35443037974684	48.11622554660529	9.894994246260069	159.48302646720367	5.439873417721519	318.68469505178365	589.5897583429229	149.70080552359033	271.16570771001153	468.385500575374	0.31983248495416994	860.7554660529344	0.31517000619832597	270.90506329113924	121.46490218642117	392.3699654775604	3.4956633460831714	4.092995813160509	3.2741389192063037	1.8523311884829217	2.356134036490133	1.773665216483842	3.828916890022963	4.4878838533493495	3.763293007573163	3.8630830739252064	4.527676564977151	3.7746415581672843	1.4064832338388438	1.7286117544680897	0.8668357184853662	5.203444001408693	5.832988884191777	5.064678947726375	1.6895238960134686	2.222921474152885	1.4772784203130584	5.754206784895177	6.376065753887493	5.594466156863247	4.9883859977139755	5.594461344801764	4.783333419080882	6.142865427039052	6.7560932463795345	5.965531202529576	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	4
0	1895	40	0.021108179419525065	0.9697182019914132	36.64379947229551	70.33667546174142	1.7778364116094987	3.372559366754617	32.68126649076517	60.5868073878628	6.897097625329815	12.926649076517151	1.5577836411609498	2.7730870712401057	25.734036939313985	46.488654353562005	153.78311345646438	290.8981530343008	20.75461741424802	6.029551451187335	33.69287598944591	27.905540897097627	1.2153034300791556	137.1150395778364	1.5947229551451187	235.47915567282323	439.00105540897096	101.81635883905014	188.10026385224273	337.29551451187336	0.3022978465428069	627.1013192612137	0.2998408062831211	203.52189973614776	86.28390501319261	289.8058047493404	3.2026319867894855	3.7910098291897945	2.9509987417103263	1.7769430617309203	2.2681182538982134	1.6560562054429302	3.581786230483672	4.2324562254554285	3.4890810684943685	3.392110900175527	4.023310443780171	3.224861040087536	0.21662863958207215	0.31431101269586303	0.17027975122530262	5.029249945287208	5.667092848347382	4.9118191302448935	0.7610287997341815	1.1698833878294623	0.7179911500207796	5.451636433544288	6.080129551910613	5.307626808573413	4.598862965660279	5.223473963388703	4.436709071381402	5.815343110889745	6.438466318214974	5.661964835531659	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	5
1	2417	86	0.03558129913115432	0.9481980002825563	44.42987174182871	85.8729830368225	4.057509309060819	7.597848572610674	46.904013239553166	88.7219693835333	7.446834919321473	14.159288374017377	6.877534133223004	11.917252792718246	33.089366983864295	60.61108812577576	170.26934215970212	321.9826230864708	27.52172114191146	6.712453454695904	41.44311129499379	41.81795614398014	5.039718659495242	151.71328092676873	3.540339263549855	281.11046752172115	527.5899875879189	134.8874637980968	247.27720314439387	415.99793131981795	0.32364178551641815	774.8671907323128	0.3189527715398705	246.47952006619778	112.38973934629706	358.86925941249484	3.449642255906119	4.046889326181528	3.2309467226472193	1.7962814117207249	2.282699001147208	1.7075939871978423	3.788768521490399	4.445368365453285	3.717449862182645	3.74885367140548	4.403395469364821	3.6392043645861465	0.7168013589490015	0.9649178842499012	0.5248259062803879	5.130314884197085	5.770054603738074	5.017489367575698	1.2667495337474757	1.7807656123290942	1.180250678396148	5.633304543141274	6.266812485596199	5.502383671318171	4.886345314730989	5.503513201161058	4.710928132970877	6.0273316981673615	6.652243152619578	5.878958456218304	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	5
2	124	5	0.04032258064516129	0.9810259823081273	24.120967741935484	48.82258064516129	3.3225806451612905	9.233870967741936	23.56451612903226	47.04838709677419	5.112903225806452	9.193548387096774	9.201612903225806	20.088709677419356	22.362903225806452	40.685483870967744	121.37096774193549	233.41935483870967	18.322580645161292	4.080645161290323	24.701612903225808	23.483870967741936	10.887096774193548	112.04838709677419	5.911290322580645	190.17741935483872	382.1532258064516	92.56451612903226	173.67741935483872	282.741935483871	0.3602260264714212	555.8306451612904	0.33735537943819294	191.9758064516129	81.11290322580645	273.08870967741933	2.214221152564504	2.7256676635906136	1.901602241359601	1.2771598075044062	1.6205136516752883	1.106776460429502	2.43209206090284	3.0125454102557856	2.4081085530423563	2.2806930255382665	2.8761888368054938	2.2494532775714675	0.7349871875966979	1.2125944552114087	0.8146387766735532	3.585687739563374	4.255015977174518	3.452982613426008	0.7922339588530688	1.377183043186925	1.0182057748319837	4.184497749453951	4.91257049663239	4.026434175673389	3.4720337925869127	4.175060881032835	3.35851594908976	4.632539951088395	5.355905603852616	4.463099188049721	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	5
3	1923	182	0.09464378575143005	0.9683175096224648	52.15860634425377	103.81903276131045	14.761310452418098	27.804992199687987	58.71294851794072	119.52730109204369	8.707748309932397	16.900676027041083	46.26157046281851	83.7451898075923	43.99271970878835	82.95215808632345	245.52210088403535	444.31773270930836	38.9594383775351	8.192927717108685	51.660426417056684	60.81435257410296	37.48361934477379	198.795631825273	13.043681747269892	440.6250650026001	817.7675507020281	213.6328653146126	382.3910556422257	654.2579303172126	0.3273143561170058	1200.1586063442537	0.318592060420213	377.142485699428	168.7581903276131	545.9006760270411	3.719886701328398	4.345436711143767	3.563782856733094	1.9746605675044655	2.509896944110121	1.9264293769100151	3.9459024134343355	4.633123204230979	3.936777772219464	3.9647146037302274	4.702690600132751	4.020065443782371	3.233958513334066	3.7488008199624767	2.4758143546089237	5.474583955086173	6.0801938550083765	5.271733405009836	2.5564408953793323	3.184463550324622	2.397257253561862	6.074971933266747	6.701127473397949	5.920105330846413	5.344534474887652	5.935672030062833	5.1036857322675075	6.47482967256088	7.086235652893708	6.290088739969986	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	5
4	2984	132	0.04423592493297587	0.9550698106605187	47.69839142091153	92.68498659517427	10.170911528150134	17.697050938337803	56.93632707774799	110.78083109919571	8.046916890080428	15.328418230563003	24.009383378016086	39.52144772117963	37.075067024128685	67.89242627345844	201.02882037533513	368.4319705093834	30.81735924932976	7.281501340482574	44.98659517426273	53.84450402144772	15.512064343163539	167.40315013404825	7.5261394101876675	359.73458445040217	655.1384048257372	166.0847855227882	295.96447721179624	525.8193699731903	0.31608757294906564	951.1028820375335	0.31108621620896804	295.4038203753351	129.87969168900804	425.28351206434314	3.5569849107075124	4.15239584735296	3.3319792118179996	1.8892112907671796	2.4035966231884447	1.8095762492965168	3.8617701395863135	4.5222875476498485	3.7991439365959963	3.934984487264303	4.621703658469677	3.891253204375065	2.1230844951196506	2.494864992513884	1.2036638848896124	5.2870712958514225	5.901351153150899	5.111495944267701	2.1201269358961463	2.6587202045341396	1.7721325469487355	5.8752972400356205	6.482626338238745	5.680736126467187	5.091494947258853	5.681577803576792	4.844474852451786	6.258501283844443	6.856756658715885	6.044695419042759	MIMIC-IV-2.2	care_process_day_night_only	GaussianMixture_diag	5
0	9305	445	0.04782375067168189	0.33722312933115717	45.397420741536806	88.45298226759806	7.772380440623321	14.20462117141322	49.54304137560452	96.23310048361097	7.787211176786673	14.841375604513702	19.485760343901127	33.90832885545406	35.11144545943041	64.65771090811391	192.33799032778077	355.9104782375067	29.546265448683503	7.054164427727028	43.055561526061254	46.69005910800645	14.422568511552928	163.57248790972596	6.432240730789898	329.8771628156905	610.5383127350887	154.3898979043525	278.74905964535196	484.267060720043	0.3175004228158272	889.2873723804406	0.3122756181212822	280.66114991939816	124.35916174099947	405.0203116603976	3.4863113719916536	4.087353673452315	3.269644071721186	1.8594267440300898	2.3659511463552643	1.7739946993190285	3.7990157753792007	4.4630222535078525	3.7395628843658293	3.775542329323192	4.454016258664275	3.709940479312453	1.5889991265155397	1.9052560478027403	1.0794444321979764	5.22893634736963	5.854175627481701	5.076201122755633	1.7026575533185533	2.2296695602744623	1.5300153365465836	5.762877026049039	6.386718225111865	5.604621098119246	4.984306328739488	5.590609687560477	4.775883637314282	6.148389874423149	6.762742064821943	5.970992474088224	MIMIC-IV-2.2	care_process_day_night_only	KMeans	2
